,time,count,frame
146,2017-08-15 00:55:30,78,146
147,2017-08-15 00:55:45,78,147
148,2017-08-15 00:56:30,77,148
149,2017-08-15 00:57:00,76,149
150,2017-08-15 00:57:15,76,150
151,2017-08-15 00:58:00,74,151
152,2017-08-15 00:58:15,74,152
153,2017-08-15 00:58:45,74,153
154,2017-08-15 00:59:30,71,154
155,2017-08-15 00:59:45,71,155
156,2017-08-15 01:00:15,64,156
157,2017-08-15 01:00:45,64,157
158,2017-08-15 01:01:00,62,158
159,2017-08-15 01:01:30,62,159
160,2017-08-15 01:01:45,62,160
161,2017-08-15 01:02:00,59,161
162,2017-08-15 01:02:30,59,162
163,2017-08-15 01:03:00,56,163
164,2017-08-15 01:03:15,56,164
165,2017-08-15 01:03:45,56,165
166,2017-08-15 01:04:00,53,166
167,2017-08-15 01:04:15,53,167
168,2017-08-15 01:04:30,53,168
169,2017-08-15 01:04:45,53,169
170,2017-08-15 01:05:00,46,170
171,2017-08-15 01:05:15,46,171
172,2017-08-15 01:06:00,43,172
173,2017-08-15 01:06:15,43,173
174,2017-08-15 01:06:30,43,174
175,2017-08-15 01:06:45,43,175
176,2017-08-15 01:07:15,41,176
177,2017-08-15 01:07:30,41,177
178,2017-08-15 01:08:15,37,178
179,2017-08-15 01:08:45,37,179
180,2017-08-15 01:09:00,37,180
181,2017-08-15 01:09:30,37,181
182,2017-08-15 01:09:45,37,182
183,2017-08-15 01:10:30,39,183
184,2017-08-15 01:11:00,39,184
185,2017-08-15 01:11:15,39,185
186,2017-08-15 01:11:30,39,186
187,2017-08-15 01:11:45,39,187
188,2017-08-15 01:12:00,38,188
189,2017-08-15 01:12:15,38,189
190,2017-08-15 01:13:00,36,190
191,2017-08-15 01:14:15,36,191
192,2017-08-15 01:14:30,36,192
193,2017-08-15 01:14:45,36,193
194,2017-08-15 01:15:00,36,194
195,2017-08-15 01:15:15,36,195
196,2017-08-15 01:15:30,36,196
197,2017-08-15 01:15:45,36,197
198,2017-08-15 01:16:00,35,198
199,2017-08-15 01:16:15,35,199
200,2017-08-15 01:16:30,35,200
201,2017-08-15 01:17:00,35,201
202,2017-08-15 01:17:15,35,202
203,2017-08-15 01:17:45,35,203
204,2017-08-15 01:18:30,35,204
205,2017-08-15 01:19:00,34,205
206,2017-08-15 01:19:15,34,206
207,2017-08-15 01:19:30,34,207
208,2017-08-15 01:20:15,30,208
209,2017-08-15 01:21:00,30,209
210,2017-08-15 01:21:15,30,210
211,2017-08-15 01:21:45,30,211
212,2017-08-15 01:22:15,25,212
213,2017-08-15 01:23:15,24,213
214,2017-08-15 01:24:00,22,214
215,2017-08-15 01:24:15,22,215
216,2017-08-15 01:25:15,24,216
217,2017-08-15 01:25:30,24,217
218,2017-08-15 01:26:30,24,218
219,2017-08-15 01:27:00,22,219
220,2017-08-15 01:27:15,22,220
221,2017-08-15 01:28:00,20,221
222,2017-08-15 01:28:15,20,222
223,2017-08-15 01:28:30,20,223
224,2017-08-15 01:29:00,20,224
225,2017-08-15 01:29:15,20,225
226,2017-08-15 01:29:30,20,226
227,2017-08-15 01:29:45,20,227
228,2017-08-15 01:30:15,21,228
229,2017-08-15 01:30:30,21,229
230,2017-08-15 01:30:45,21,230
231,2017-08-15 01:31:00,20,231
232,2017-08-15 01:31:30,20,232
233,2017-08-15 01:32:00,19,233
234,2017-08-15 01:32:15,19,234
235,2017-08-15 01:32:30,19,235
236,2017-08-15 01:33:00,19,236
237,2017-08-15 01:33:45,19,237
238,2017-08-15 01:34:00,19,238
239,2017-08-15 01:34:30,19,239
240,2017-08-15 01:35:00,19,240
241,2017-08-15 01:35:15,19,241
242,2017-08-15 01:35:30,19,242
243,2017-08-15 01:35:45,19,243
244,2017-08-15 01:36:00,18,244
245,2017-08-15 01:36:15,18,245
246,2017-08-15 01:36:45,18,246
247,2017-08-15 01:38:00,15,247
248,2017-08-15 01:38:30,15,248
249,2017-08-15 01:38:45,15,249
250,2017-08-15 01:39:00,15,250
251,2017-08-15 01:39:15,15,251
252,2017-08-15 01:39:30,15,252
253,2017-08-15 01:40:00,16,253
254,2017-08-15 01:41:00,15,254
255,2017-08-15 01:41:15,15,255
256,2017-08-15 01:41:45,15,256
257,2017-08-15 01:42:00,14,257
258,2017-08-15 01:43:00,14,258
259,2017-08-15 01:44:15,13,259
260,2017-08-15 01:44:30,13,260
261,2017-08-15 01:44:45,13,261
262,2017-08-15 01:45:00,12,262
263,2017-08-15 01:45:30,12,263
264,2017-08-15 01:46:00,11,264
265,2017-08-15 01:46:15,11,265
266,2017-08-15 01:47:30,10,266
267,2017-08-15 01:48:00,9,267
268,2017-08-15 01:48:15,9,268
269,2017-08-15 01:49:00,9,269
270,2017-08-15 01:49:30,9,270
271,2017-08-15 01:49:45,9,271
272,2017-08-15 01:50:15,10,272
273,2017-08-15 01:50:30,10,273
274,2017-08-15 01:50:45,10,274
275,2017-08-15 01:51:30,10,275
276,2017-08-15 01:51:45,10,276
277,2017-08-15 01:52:15,10,277
278,2017-08-15 01:53:00,10,278
279,2017-08-15 01:53:15,10,279
280,2017-08-15 01:53:30,10,280
281,2017-08-15 01:53:45,10,281
282,2017-08-15 01:54:00,10,282
283,2017-08-15 01:54:15,10,283
284,2017-08-15 01:54:30,10,284
285,2017-08-15 01:54:45,10,285
286,2017-08-15 01:55:00,9,286
287,2017-08-15 01:55:15,9,287
288,2017-08-15 01:55:30,9,288
289,2017-08-15 01:55:45,9,289
290,2017-08-15 01:56:00,8,290
291,2017-08-15 01:56:15,8,291
292,2017-08-15 01:56:30,8,292
293,2017-08-15 01:56:45,8,293
294,2017-08-15 01:57:00,8,294
295,2017-08-15 01:57:15,8,295
296,2017-08-15 01:57:45,8,296
297,2017-08-15 01:58:00,8,297
298,2017-08-15 01:58:45,8,298
299,2017-08-15 01:59:00,8,299
300,2017-08-15 01:59:15,8,300
301,2017-08-15 01:59:30,8,301
302,2017-08-15 01:59:45,8,302
303,2017-08-15 02:00:00,9,303
304,2017-08-15 02:00:30,9,304
305,2017-08-15 02:01:45,9,305
306,2017-08-15 02:02:00,8,306
307,2017-08-15 02:02:45,8,307
308,2017-08-15 02:03:00,7,308
309,2017-08-15 02:03:15,7,309
310,2017-08-15 02:03:45,7,310
311,2017-08-15 02:04:00,6,311
312,2017-08-15 02:04:15,6,312
313,2017-08-15 02:04:30,6,313
314,2017-08-15 02:04:45,6,314
315,2017-08-15 02:05:00,7,315
316,2017-08-15 02:05:30,7,316
317,2017-08-15 02:06:00,7,317
318,2017-08-15 02:06:15,7,318
319,2017-08-15 02:06:30,7,319
320,2017-08-15 02:07:15,6,320
321,2017-08-15 02:07:45,6,321
322,2017-08-15 02:08:30,5,322
323,2017-08-15 02:08:45,5,323
324,2017-08-15 02:09:00,5,324
325,2017-08-15 02:09:15,5,325
326,2017-08-15 02:09:30,5,326
327,2017-08-15 02:09:45,5,327
328,2017-08-15 02:10:15,5,328
329,2017-08-15 02:10:30,5,329
330,2017-08-15 02:10:45,5,330
331,2017-08-15 02:11:15,5,331
332,2017-08-15 02:11:30,5,332
333,2017-08-15 02:12:15,5,333
334,2017-08-15 02:12:45,5,334
335,2017-08-15 02:13:00,5,335
336,2017-08-15 02:14:00,5,336
337,2017-08-15 02:14:15,5,337
338,2017-08-15 02:15:00,3,338
339,2017-08-15 02:15:15,3,339
340,2017-08-15 02:15:30,3,340
341,2017-08-15 02:15:45,3,341
342,2017-08-15 02:16:00,2,342
343,2017-08-15 02:16:15,2,343
344,2017-08-15 02:16:30,2,344
345,2017-08-15 02:17:30,2,345
346,2017-08-15 02:17:45,2,346
347,2017-08-15 02:18:15,2,347
348,2017-08-15 02:18:30,2,348
349,2017-08-15 02:19:00,2,349
350,2017-08-15 02:19:15,2,350
351,2017-08-15 02:19:30,2,351
352,2017-08-15 02:19:45,2,352
353,2017-08-15 02:20:00,1,353
354,2017-08-15 02:20:15,1,354
355,2017-08-15 02:20:30,1,355
356,2017-08-15 02:20:45,1,356
357,2017-08-15 02:21:00,1,357
358,2017-08-15 02:21:15,1,358
359,2017-08-15 02:21:30,1,359
360,2017-08-15 02:21:45,1,360
361,2017-08-15 02:22:00,1,361
362,2017-08-15 02:22:15,1,362
363,2017-08-15 02:22:30,1,363
364,2017-08-15 02:22:45,1,364
365,2017-08-15 02:23:00,1,365
366,2017-08-15 02:23:30,1,366
367,2017-08-15 02:23:45,1,367
368,2017-08-15 02:24:00,1,368
369,2017-08-15 02:24:15,1,369
370,2017-08-15 02:24:30,1,370
371,2017-08-15 02:24:45,1,371
372,2017-08-15 02:25:00,1,372
373,2017-08-15 02:25:15,1,373
374,2017-08-15 02:25:30,1,374
375,2017-08-15 02:26:15,1,375
376,2017-08-15 02:27:15,1,376
377,2017-08-15 02:27:30,1,377
378,2017-08-15 02:28:00,0,378
379,2017-08-15 02:28:15,0,379
380,2017-08-15 02:28:30,0,380
381,2017-08-15 02:28:45,0,381
382,2017-08-15 02:29:15,0,382
383,2017-08-15 02:29:45,0,383
384,2017-08-15 02:30:00,0,384
385,2017-08-15 02:30:15,0,385
386,2017-08-15 02:31:00,0,386
387,2017-08-15 02:31:15,0,387
388,2017-08-15 02:31:45,0,388
389,2017-08-15 02:32:00,0,389
390,2017-08-15 02:32:15,0,390
391,2017-08-15 02:32:30,0,391
392,2017-08-15 02:32:45,0,392
393,2017-08-15 02:33:00,0,393
